timestamp,src_ip,dst_ip,protocol,severity,confidence,attack_type,reason
16:42:07,192.168.1.38,152.58.159.26,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,110.44.9.11,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,32.1.8.248,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,112.196.188.4,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,152.59.6.70,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,59.91.221.112,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,93.45.87.242,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.192.64.222,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,203.134.248.23,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,36.0.26.0,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,36.4.124.0,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,161.142.179.251,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,39.50.239.158,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,5.107.207.3,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,45.117.114.81,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.57.240.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,36.5.2.1,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,150.129.135.198,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,43.230.92.88,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,119.15.154.108,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.157.202.2,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,157.10.56.103,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.237.157.223,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.190.41.128,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,103.157.203.22,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,193.119.83.4,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,198.56.24.196,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,45.249.40.184,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,43.241.127.210,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,45.117.114.81,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,94.232.203.94,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,180.178.142.192,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,94.232.203.94,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,142.251.150.119,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,142.251.150.119,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,115.187.42.41,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:07,192.168.1.38,106.192.208.220,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,82.154.111.172,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,104.16.103.112,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,35.186.224.24,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,35.186.224.24,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,142.250.70.74,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,142.250.70.74,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,221.127.143.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,104.16.103.112,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,104.16.102.112,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,104.16.102.112,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,35.186.224.35,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,35.186.224.35,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,142.250.70.106,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,142.250.70.106,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,192.168.1.255,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,35.186.224.22,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,35.186.224.22,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,224.0.0.22,2,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,104.18.39.21,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,104.18.39.21,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,239.255.255.250,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,35.186.224.24,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,35.186.224.24,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.1,224.0.0.1,2,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,82.154.111.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,81.227.217.222,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,81.227.217.222,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,61.82.212.201,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,61.82.212.201,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,162.159.61.3,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,162.159.61.3,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,62.56.175.216,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.35,224.0.0.251,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,1.1.1.1,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,1.1.1.1,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,140.82.112.21,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,140.82.112.21,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,9.9.9.9,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,9.9.9.9,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,23.55.244.9,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,23.55.244.9,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.35,239.255.255.250,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,103.184.104.45,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,221.126.5.52,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,221.126.5.52,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,60.141.54.189,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,60.141.54.189,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,157.7.202.64,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,157.7.202.64,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,158.69.146.212,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,76.223.54.146,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,120.29.79.178,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,120.29.79.178,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,224.0.0.251,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,2.50.50.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,89.67.179.188,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,2.50.50.159,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,89.67.179.188,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,152.168.38.148,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,152.168.38.148,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,20.207.73.82,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,20.207.73.82,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,57.144.124.192,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,57.144.124.145,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,57.144.124.145,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,140.82.112.26,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,140.82.112.26,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,192.178.211.188,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.178.211.188,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,59.10.200.66,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,59.10.200.66,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,62.56.175.216,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,142.250.206.165,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,142.250.206.165,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,142.250.207.195,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,142.250.207.195,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,86.59.139.150,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,86.59.139.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,182.10.131.14,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,89.141.77.92,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,182.189.96.71,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,47.199.229.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,2.51.171.176,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,46.122.98.124,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,86.58.7.7,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,103.82.252.126,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,45.130.83.171,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,178.23.112.146,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,177.172.202.87,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,49.192.93.137,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,41.10.34.136,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,77.29.42.245,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,192.166.246.56,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,122.161.72.226,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,146.70.205.134,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,149.22.91.179,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,103.183.25.149,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,149.22.81.104,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,37.66.147.158,192.168.1.38,1,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,187.226.88.64,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,1.193.78.128,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,45.128.199.105,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,170.245.17.187,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,84.217.34.125,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,217.217.112.235,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,90.188.243.224,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,110.235.236.253,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,178.152.91.189,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,24.118.126.10,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,219.91.213.139,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,79.116.238.120,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,185.21.85.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,217.217.121.132,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,39.48.35.208,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,109.93.75.206,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,223.190.85.153,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,43.250.165.117,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,187.226.88.64,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,148.66.95.195,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,83.76.53.77,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,116.147.250.120,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,99.237.64.62,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,185.172.52.95,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,202.47.39.159,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,179.101.253.232,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,147.236.105.226,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,188.252.198.205,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,213.130.79.172,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,116.206.167.19,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,182.235.31.66,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,75.182.88.243,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,176.100.43.218,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,67.160.65.25,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,211.27.183.145,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,157.119.177.47,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,109.245.149.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,37.66.147.158,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,203.23.179.20,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,84.20.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,52.119.118.153,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,80.85.118.135,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,115.69.33.239,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,193.2.92.102,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,79.45.25.150,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,173.254.204.71,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,221.127.143.187,192.168.1.38,6,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,212.104.214.211,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,212.104.214.211,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,178.164.125.178,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,178.164.125.178,192.168.1.38,17,LOW,50%,Unusual Access,Detected unusual network behavior
16:42:13,192.168.1.38,178.175.143.27,6,LOW,50%,Unusual Access,Detected unusual network behavior
